postcode,region,location_count,total_tiv,avg_risk_score
BL97 3PT,North West,1,12133830.22,24.467
SW74 3ZG,Greater London,1,12126975.86,24.466
CH41 3JH,North West,1,12102417.96,24.463
IV51 2YU,Scotland,1,12093622.95,48.925
SE50 7CK,Greater London,1,12074101.1,48.92
LD10 5ZC,Wales,1,12059845.87,48.916
GU40 5ND,South East,1,12056065.58,24.458
PR69 7PJ,North West,1,12020360.36,24.453
PA71 3DD,Scotland,1,11995028.12,78.24
NG96 5TG,East Midlands,1,11979845.95,48.896
DL81 8FE,North East,1,11970959.08,24.447
WA28 8MR,North West,1,11938636.17,73.329
ST40 3YH,West Midlands,1,11919731.51,48.881
E23 2ZJ,Greater London,1,11906015.72,48.878
M46 5WJ,North West,1,11904159.48,17.922
LL52 4SA,Wales,1,11889300.08,53.761
DN59 8VS,Yorkshire and the Humber,1,11888690.76,35.84
WN55 2GK,North West,1,11886477.31,19.549
GU80 4WZ,South East,1,11878761.27,24.435
LE69 1AB,East Midlands,1,11872562.05,24.435
PA25 3HZ,Scotland,1,11871811.67,24.435
W93 5DX,Greater London,1,11869303.79,48.868
BT67 6EK,Northern Ireland,1,11823973.94,24.428
BT20 1VP,Northern Ireland,1,11817328.43,73.283
SW11 3GB,Greater London,1,11800888.48,39.081
LN10 2PH,East Midlands,1,11796662.51,24.425
WS91 2AA,West Midlands,1,11793657.23,73.274
BT45 5UU,Northern Ireland,1,11780165.47,35.82
WC98 4RP,Greater London,1,11776777.44,63.498
DN14 2JC,Yorkshire and the Humber,1,11775350.1,48.845
WV89 3JG,West Midlands,1,11756482.11,24.42
LE52 6YZ,East Midlands,1,11755760.98,24.42
BA85 2VZ,South West,1,11755196.8,24.42
WN27 5GG,North West,1,11740475.07,97.671
AB93 7MS,Scotland,1,11734560.78,24.417
NR77 3AY,East of England,1,11723336.03,48.831
CM57 4NW,East of England,1,11713970.83,39.063
W82 4PX,Greater London,1,11703671.25,24.413
SW60 1JM,Greater London,1,11658120.79,24.407
HD22 2TX,Yorkshire and the Humber,1,11653335.48,39.051
DY39 4WF,West Midlands,1,11629129.15,48.807
W66 1BD,Greater London,1,11616917.46,48.804
NP18 3TH,Wales,1,11610800.84,24.401
NP24 1SR,Wales,1,11589712.48,48.797
LU89 4CM,East of England,1,11577935.85,19.518
BH2 1YM,South West,1,11534462.66,73.174
M49 1PG,North West,1,11527480.32,24.39
DY83 7UN,West Midlands,1,11526734.09,24.39
IP22 7KZ,East of England,1,11522334.57,24.39
NW89 6RN,Greater London,1,11506811.5,24.388
S21 2CA,Yorkshire and the Humber,1,11506477.51,48.775
LD40 2HU,Wales,1,11491656.1,24.386
OX48 4AT,South East,1,11489655.43,39.017
NG68 4ZZ,East Midlands,1,11465593.9,48.765
LE28 3BY,East Midlands,1,11402832.02,24.374
BD50 2JU,Yorkshire and the Humber,1,11396266.01,24.373
RG90 5ES,South East,1,11373590.99,73.111
EC11 4FJ,Greater London,1,11365209.36,24.369
BN87 1XN,South East,1,11359673.51,48.737
CO88 8DZ,East of England,1,11348918.97,48.734
GL81 2PV,South West,1,11348425.65,97.468
SE2 1HN,Greater London,1,11346101.58,48.733
BB26 1YM,North West,1,11317956.6,77.961
EH38 6XU,Scotland,1,11310752.98,48.724
BN40 8HX,South East,1,11296897.94,24.36
M86 7ZE,North West,1,11284099.05,73.075
N64 2AN,Greater London,1,11281040.54,38.973
PL88 1AS,South West,1,11260786.04,58.453
CV19 8CJ,West Midlands,1,11241370.07,24.353
DE54 5ZH,East Midlands,1,11235030.69,73.055
HD75 4BG,Yorkshire and the Humber,1,11229735.6,73.053
SW84 3VX,Greater London,1,11227087.44,73.052
BT80 6YZ,Northern Ireland,1,11188642.41,19.476
S2 6BN,Yorkshire and the Humber,1,11188623.82,24.346
DY37 6FW,West Midlands,1,11141983.02,19.471
EC90 1TU,Greater London,1,11140986.91,24.339
SW73 4TC,Greater London,1,11137034.31,24.339
LU69 7GU,East of England,1,11135396.96,73.015
NE37 7DG,North East,1,11129826.73,48.675
NN23 1EJ,East Midlands,1,11128270.18,24.337
SE50 3YM,Greater London,1,11112266.49,48.671
AL87 5UA,East of England,1,11110884.34,48.67
L72 1FB,North West,1,11105151.35,24.334
HD32 6FB,Yorkshire and the Humber,1,11093272.78,48.666
PA23 8RA,Scotland,1,11088770.45,48.664
NN18 1XZ,East Midlands,1,11087802.33,24.332
BT41 4WD,Northern Ireland,1,11086122.81,48.664
PO9 2DA,South East,1,11072827.62,48.66
LE6 3RN,East Midlands,1,11058853.67,77.85
WC82 5UW,Greater London,1,11055173.08,97.31
WC34 5JW,Greater London,1,11041622.37,19.461
LD47 3TT,Wales,1,11037013.95,48.65
WV15 3JN,West Midlands,1,11033073.68,48.649
BD27 3FX,Yorkshire and the Humber,1,11032270.95,58.379
BL63 3UU,North West,1,11023239.59,19.459
LD3 5GU,Wales,1,11008487.95,24.321
M22 2AH,North West,1,11000090.01,48.64
M72 4UN,North West,1,10979716.69,35.665
G49 6SG,Scotland,1,10963669.55,72.945
SW84 5XG,Greater London,1,10955715.66,48.628
DH71 8RE,North East,1,10939470.88,48.624
E69 1NM,Greater London,1,10894208.46,24.306
EC17 8PY,Greater London,1,10888641.49,24.305
CF10 6PG,Wales,1,10878770.55,38.886
WC34 7CD,Greater London,1,10877196.37,48.607
OX76 6CV,South East,1,10853618.54,24.3
CB2 4ZY,East of England,1,10834943.42,24.297
RH73 5XU,South East,1,10823200.92,72.887
E49 4GK,Greater London,1,10806724.91,48.587
BT78 8NE,Northern Ireland,1,10801965.62,38.869
AB96 4VH,Scotland,1,10790830.55,19.433
N51 2PN,Greater London,1,10770764.01,48.577
EH22 7WX,Scotland,1,10761888.51,24.287
N72 3AP,Greater London,1,10750933.93,48.572
BT28 5AD,Northern Ireland,1,10731043.56,72.849
SA83 6WV,Wales,1,10725808.14,42.089
DD95 4ZP,Scotland,1,10721657.55,48.563
DE2 7FU,East Midlands,1,10704910.81,48.559
BA88 1WM,South West,1,10679329.99,24.276
RH89 5DT,South East,1,10675265.51,48.55
N10 7JK,Greater London,1,10657020.05,48.545
HD7 1PW,Yorkshire and the Humber,1,10655303.48,24.272
BH14 2PA,South West,1,10621911.78,24.268
WC75 2TZ,Greater London,1,10618120.65,72.801
BD26 5TN,Yorkshire and the Humber,1,10617645.16,38.827
NW42 2HX,Greater London,1,10612758.61,97.065
LD2 5PY,Wales,1,10610512.92,24.266
GL78 7RW,South West,1,10610052.32,19.413
WN57 7AU,North West,1,10609323.52,24.266
SE68 5FA,Greater London,1,10605558.99,24.265
PL26 8MD,South West,1,10589286.21,38.821
WC67 5XN,Greater London,1,10586076.23,24.263
SO61 3BS,South East,1,10555742.31,48.517
SE54 4JB,Greater London,1,10544369.22,48.513
PR45 2PA,North West,1,10542150.49,48.513
BN9 6ND,South East,1,10538842.03,48.512
L96 8VD,North West,1,10527830.2,24.254
EC23 6FZ,Greater London,1,10512107.88,38.803
CO95 8KX,East of England,1,10507928.23,19.401
LL62 6VM,Wales,1,10498353.37,24.25
B82 2JE,West Midlands,1,10488774.83,72.746
ST5 6RY,West Midlands,1,10481407.69,48.495
DE49 1DC,East Midlands,1,10479657.39,24.247
DD12 4VM,Scotland,1,10479258.02,24.247
DH41 8PV,North East,1,10476777.43,48.494
DY84 3BC,West Midlands,1,10456357.29,48.488
NP85 8HZ,Wales,1,10440062.39,35.555
CB70 6EF,East of England,1,10416684.3,48.477
DN49 8NM,Yorkshire and the Humber,1,10416398.38,24.238
BB59 2BW,North West,1,10392319.43,58.164
S39 7UF,Yorkshire and the Humber,1,10379876.55,35.542
B86 1MV,West Midlands,1,10378105.38,24.233
N61 3BB,Greater London,1,10355780.8,19.384
EX34 8MH,South West,1,10352885.5,48.458
SW5 4FR,Greater London,1,10346307.92,48.456
BT50 6UG,Northern Ireland,1,10334465.61,19.381
CH82 5FT,North West,1,10333931.1,24.226
GL54 5SF,South West,1,10331514.63,48.452
IV26 1TU,Scotland,1,10329387.31,72.677
B7 6AA,West Midlands,1,10327429.51,48.451
W51 1WJ,Greater London,1,10315104.77,48.447
NW93 2ZD,Greater London,1,10290396.4,24.22
IP82 2MG,East of England,1,10287989.16,24.22
LE50 1VT,East Midlands,1,10277380.47,48.436
BD60 2TC,Yorkshire and the Humber,1,10275407.36,58.123
HU51 1CC,Yorkshire and the Humber,1,10273947.19,48.435
DN4 1SR,Yorkshire and the Humber,1,10273701.32,72.653
CM8 7EM,East of England,1,10267582.03,96.867
SW74 6FA,Greater London,1,10266519.48,24.217
EC78 2RU,Greater London,1,10252243.25,24.215
CO83 3VJ,East of England,1,10246194.58,62.955
W31 3ED,Greater London,1,10228067.4,24.211
W55 1PC,Greater London,1,10226759.48,24.211
GU75 6JD,South East,1,10225405.72,35.509
BS84 8PE,South West,1,10220925.04,24.21
SA68 5NA,Wales,1,10215987.19,48.418
CO19 8SA,East of England,1,10210956.86,48.417
EC81 7US,Greater London,1,10208746.84,48.416
CH69 6AV,North West,1,10189006.11,62.934
LE80 1GP,East Midlands,1,10179251.2,24.204
IP84 8MH,East of England,1,10172548.78,96.811
OX31 6ZN,South East,1,10170715.12,38.724
PR46 1RA,North West,1,10138441.01,48.396
LN11 6KY,East Midlands,1,10138125.51,72.593
SW17 4VM,Greater London,1,10132462.31,48.394
CB20 6RP,East of England,1,10128635.32,48.393
PO29 6XZ,South East,1,10124578.18,24.196
PA3 5GK,Scotland,1,10123310.92,72.587
BS56 7US,South West,1,10111516.41,96.775
PO29 3AG,South East,1,10107102.52,24.193
WV97 1JE,West Midlands,1,10100612.15,96.769
EX61 8DD,South West,1,10098068.65,24.192
NW18 5WM,Greater London,1,10067472.7,19.35
NP65 1MH,Wales,1,10066965.04,58.049
NN8 7RZ,East Midlands,1,10059154.91,24.186
BN92 3TR,South East,1,10043521.02,24.184
WA61 4PD,North West,1,10035027.55,19.346
DY92 1BD,West Midlands,1,10034215.84,19.346
WC71 3RP,Greater London,1,10013520.47,72.538
ST86 7GN,West Midlands,1,10010272.53,24.179
N32 4TW,Greater London,1,10008756.2,48.357
NG35 1KK,East Midlands,1,10006873.19,41.909
RG29 8FR,South East,1,9995185.14,96.706
NW28 6VX,Greater London,1,9986959.35,24.175
SA44 3JU,Wales,1,9984559.0,24.175
LE45 3AB,East Midlands,1,9980932.82,24.174
ST86 5KD,West Midlands,1,9977198.15,48.347
W18 6CW,Greater London,1,9958410.2,48.342
EC69 4VD,Greater London,1,9929445.31,38.666
EC38 1DS,Greater London,1,9921750.11,53.164
YO64 8MP,Yorkshire and the Humber,1,9900352.28,35.438
WA24 7BZ,North West,1,9893525.33,24.161
N85 4CM,Greater London,1,9880662.51,19.327
IP15 3ZZ,East of England,1,9877336.03,48.317
M76 1XS,North West,1,9857411.18,19.324
WV12 5GM,West Midlands,1,9848165.92,53.139
AB18 3HT,Scotland,1,9831734.73,24.152
YO76 3SV,Yorkshire and the Humber,1,9817971.88,19.32
BL78 5MZ,North West,1,9813413.69,19.319
WA68 8AC,North West,1,9811048.94,19.319
N62 4TC,Greater London,1,9801845.85,48.294
SA43 6WJ,Wales,1,9800693.26,48.294
B12 2RM,West Midlands,1,9795642.85,24.146
BH48 8FM,South West,1,9787039.93,48.29
W8 5DD,Greater London,1,9784443.25,24.144
WC50 6SN,Greater London,2,9783518.43,24.1435
WA12 8DD,North West,1,9743726.29,72.415
CH12 1MD,North West,1,9742765.0,48.276
SE60 7UH,Greater London,1,9706968.04,19.306
BN49 1WW,South East,1,9706848.39,48.265
LE44 8NV,East Midlands,1,9699049.87,19.305
GU93 5TW,South East,1,9685587.99,24.129
BT95 8UK,Northern Ireland,1,9685255.7,19.303
BL29 7CR,North West,1,9682216.59,38.606
SO71 3NU,South East,1,9672391.32,24.127
B31 3ME,West Midlands,1,9657177.29,48.25
PA7 8RJ,Scotland,1,9646427.15,24.123
NG53 3WY,East Midlands,1,9636541.84,17.689
DD54 2AW,Scotland,1,9615008.71,48.237
WA34 4VT,North West,1,9601085.42,24.116
NE87 2ZZ,North East,1,9597024.66,72.346
SO86 8KE,South East,1,9594397.43,24.115
E20 6FG,Greater London,1,9594142.73,77.168
E42 1ZS,Greater London,1,9592490.08,48.229
CV4 6VT,West Midlands,1,9591793.96,48.229
HG75 8ZU,Yorkshire and the Humber,1,9586420.84,48.228
GL94 3NJ,South West,1,9579819.1,38.58
IV28 5VY,Scotland,1,9577504.05,38.58
LN79 5HF,East Midlands,1,9567233.33,48.222
EH57 1ZA,Scotland,1,9549896.83,24.108
IP26 4MT,East of England,1,9516465.35,72.308
EC93 8ZS,Greater London,1,9500699.95,19.28
IP71 1TJ,East of England,1,9496903.39,72.299
EC20 8BB,Greater London,1,9476331.51,48.193
PA5 7WH,Scotland,1,9465144.69,24.095
BA19 8HV,South West,1,9460224.5,48.188
WC96 4BD,Greater London,1,9414938.05,72.26
BD85 6KZ,Yorkshire and the Humber,1,9396764.27,19.267
CO85 2HM,East of England,1,9392294.64,24.083
IP83 5AU,East of England,1,9392176.74,48.166
CM52 6UV,East of England,1,9390280.6,96.331
BT14 5ZK,Northern Ireland,1,9376578.13,24.081
YO46 1ME,Yorkshire and the Humber,1,9370479.6,24.08
BD92 8PV,Yorkshire and the Humber,1,9366378.54,24.079
EC17 3UX,Greater London,1,9360037.13,72.234
EH98 4CH,Scotland,1,9355834.51,19.262
BN14 5CJ,South East,1,9338139.58,19.26
CF34 4AR,Wales,1,9335497.89,62.592
SW1 4WV,Greater London,1,9310710.99,19.256
WA11 3BY,North West,1,9304289.86,24.069
IV56 1DX,Scotland,1,9300323.26,48.137
RG80 6WV,South East,1,9296615.26,48.135
BH24 7WC,South West,1,9291394.85,17.649
SE93 1FH,Greater London,1,9290101.59,57.76
SR45 3ZR,North East,1,9289413.17,24.067
PR76 6UK,North West,1,9289407.99,57.76
NE75 3SW,North East,1,9279087.03,24.065
NR82 2HD,East of England,1,9273836.26,48.128
TR13 4PZ,South West,1,9249906.08,72.181
BB36 8TU,North West,1,9248374.2,20.852
PO34 4JA,South East,1,9247578.95,48.12
PL58 7YA,South West,1,9246695.66,70.575
IP85 6BU,East of England,1,9245907.05,24.06
CV42 8BS,West Midlands,1,9241696.83,24.059
W92 4AT,Greater London,1,9230183.51,38.491
BL6 7MJ,North West,1,9224901.1,48.112
GU35 5GV,South East,1,9224239.53,57.734
RH39 5FV,South East,1,9215114.98,24.055
SY62 5HS,Wales,1,9211706.35,19.243
SY49 3CU,Wales,1,9207742.2,24.053
EH18 6EJ,Scotland,1,9206838.43,24.053
DN33 8VP,Yorkshire and the Humber,1,9199317.03,32.069
SO74 6YE,South East,1,9186881.44,24.05
PL62 7UF,South West,1,9173481.23,24.048
NW26 2PE,Greater London,1,9162263.68,48.092
WC1 4AA,Greater London,1,9162136.92,19.237
SE68 3XG,Greater London,1,9151927.67,24.044
PO24 1GB,South East,1,9144800.93,48.086
YO45 6MM,Yorkshire and the Humber,1,9138045.77,24.042
W22 6PM,Greater London,1,9137127.69,48.084
NG76 1WD,East Midlands,1,9136555.41,24.042
W54 7KW,Greater London,1,9113578.22,38.461
DD6 4WH,Scotland,1,9113447.66,19.23
BS88 3NY,South West,1,9110746.13,24.037
BB78 4RT,North West,1,9081750.5,19.226
SO11 3SS,South East,1,9073604.58,48.063
BN18 2RM,South East,1,9072949.42,72.094
SE49 7AV,Greater London,1,9072102.15,48.062
WA18 7WN,North West,1,9067649.68,57.673
IP17 8CU,East of England,1,9065561.91,38.448
GU38 5AV,South East,1,9063241.28,19.224
M33 2YV,North West,1,9061178.04,48.059
DL82 1GR,North East,1,9055952.46,24.028
YO6 1PA,Yorkshire and the Humber,1,9041445.22,72.078
PO92 3SU,South East,1,9039275.86,57.662
N6 2UP,Greater London,1,9026103.23,72.07
PA96 4HN,Scotland,1,9023124.62,24.023
SR92 2TU,North East,1,9019643.37,41.639
SE53 3EX,Greater London,1,9014945.7,72.065
TR73 6MZ,South West,1,9013166.04,24.021
LS83 7AW,Yorkshire and the Humber,1,9006324.09,48.04
NP21 4FV,Wales,1,9003469.55,57.647
S55 7NT,Yorkshire and the Humber,1,8996576.29,48.037
BL27 5AA,North West,1,8990524.03,48.035
EC84 7XU,Greater London,1,8981909.86,24.016
PR67 3KH,North West,1,8972722.76,24.015
PR77 6GM,North West,1,8967872.25,48.027
BN78 7MF,South East,1,8953955.84,57.627
E56 2YJ,Greater London,1,8953645.21,24.011
BH94 1PU,South West,1,8952065.65,48.022
BB30 3KN,North West,1,8951739.45,72.033
WC13 7NM,Greater London,1,8946322.12,19.208
CM83 3KT,East of England,1,8938111.82,17.606
SA93 3FV,Wales,1,8934448.84,24.008
DD79 8MA,Scotland,1,8931347.77,24.008
BH59 2KD,South West,1,8924351.04,48.013
HG17 1RU,Yorkshire and the Humber,1,8909116.18,48.008
N49 5FN,Greater London,1,8882170.18,47.999
LE35 8JF,East Midlands,1,8867659.59,23.997
NP40 5CN,Wales,1,8866791.31,41.594
GL96 5XJ,South West,1,8855382.88,23.995
BL62 3JW,North West,1,8849020.38,23.994
N52 8EM,Greater London,1,8846833.91,71.98
WC9 8AH,Greater London,1,8843037.03,19.194
LE37 5KR,East Midlands,1,8833323.36,47.982
GU94 7RA,South East,1,8831091.83,47.981
E81 6HV,Greater London,1,8829412.61,76.769
DD23 6YX,Scotland,1,8827553.75,23.99
HU27 4RX,Yorkshire and the Humber,1,8809583.54,57.569
TS41 5PE,North East,1,8783718.85,23.983
BT2 3BW,Northern Ireland,1,8776025.01,19.185
NG73 3EM,East Midlands,1,8763560.22,19.183
SW48 7CK,Greater London,1,8760197.45,23.979
CF12 4DJ,Wales,1,8753266.53,23.977
SA32 3FU,Wales,1,8729465.87,23.973
WV61 5RN,West Midlands,1,8715484.18,41.55
SW55 2DH,Greater London,1,8704500.65,71.907
WA44 3HK,North West,1,8703822.75,38.35
NW97 5TS,Greater London,1,8700787.5,47.937
SW31 1PW,Greater London,1,8697761.92,38.349
EH4 2NT,Scotland,1,8683813.57,20.77
WC23 5PP,Greater London,1,8662612.21,38.339
LL23 2JE,Wales,1,8660350.18,71.884
EC12 5XE,Greater London,1,8660347.65,47.923
CM59 4WB,East of England,1,8649585.22,23.96
TR88 8BU,South West,1,8642856.3,38.333
BD31 4GY,Yorkshire and the Humber,1,8637317.68,23.957
W75 8ST,Greater London,1,8625690.19,23.955
EH58 8FM,Scotland,1,8624521.82,57.492
E1 4PT,Greater London,1,8616850.68,19.163
B23 4KZ,West Midlands,1,8615669.5,71.861
DN19 6GY,Yorkshire and the Humber,1,8613208.98,71.86
L77 7VK,North West,1,8595490.17,23.95
CM79 3DS,East of England,1,8594659.05,95.8
WA97 3UN,North West,1,8588161.98,47.898
GU28 1HJ,South East,1,8587754.0,52.687
DE93 5XW,East Midlands,1,8585804.13,23.948
RG92 4CE,South East,1,8573930.05,17.561
LS63 2CW,Yorkshire and the Humber,1,8571214.57,23.946
SE69 6BD,Greater London,1,8554761.8,19.154
LN37 4YK,East Midlands,1,8550678.97,47.885
RH4 4NP,South East,1,8548568.47,38.307
NW11 8DA,Greater London,1,8547242.28,23.942
B2 3ST,West Midlands,1,8533319.72,47.878
BA71 5FX,South West,1,8533313.72,19.151
SE63 3HJ,Greater London,1,8532702.77,23.939
PO33 3NN,South East,1,8530199.05,57.453
WA16 4UR,North West,1,8508143.25,20.743
DE8 1NY,East Midlands,1,8505116.75,38.295
LN75 7AH,East Midlands,1,8494707.25,95.73
CB34 1AP,East of England,1,8484947.36,19.145
PO36 1EP,South East,1,8484687.98,23.931
W66 5UR,Greater London,1,8483565.14,47.861
BN1 7CU,South East,1,8481634.56,62.218
IV78 5EE,Scotland,1,8478045.1,20.739
DN92 2BN,Yorkshire and the Humber,1,8439784.61,35.087
N73 5BC,Greater London,1,8434769.79,23.922
LD66 4UY,Wales,1,8433109.78,71.765
SA45 4ES,Wales,1,8423618.57,71.759
NG78 5EM,East Midlands,1,8421150.75,23.919
E65 5ET,Greater London,1,8410476.94,47.835
PA50 2BW,Scotland,1,8404387.78,47.833
N57 7VN,Greater London,1,8395990.49,38.264
AL72 4GM,East of England,1,8395972.19,23.915
CM77 8FE,East of England,1,8378814.3,57.388
M76 3FR,North West,1,8377320.16,38.258
DE49 1VR,East Midlands,1,8376587.19,23.911
GL69 3VX,South West,1,8360644.33,23.909
LU71 2WY,East of England,1,8357158.61,71.724
EH69 2RZ,Scotland,1,8354909.14,38.252
WC51 1YE,Greater London,1,8344382.67,52.592
CV20 8DX,West Midlands,1,8343418.41,23.905
OX45 3CF,South East,1,8318683.46,71.703
RG41 7CH,South East,1,8316849.45,57.362
BN46 5CR,South East,1,8314097.77,23.9
M20 2VA,North West,1,8300086.88,23.898
ST21 1HZ,West Midlands,1,8294226.71,17.524
WN71 5PV,North West,1,8291427.69,47.792
SW13 6CE,Greater London,1,8288894.76,38.233
HG18 5PM,Yorkshire and the Humber,1,8286278.61,95.581
W62 1BZ,Greater London,1,8274517.99,47.786
WS47 6XS,West Midlands,1,8263729.38,71.673
PO74 2CT,South East,1,8260844.01,76.45
IP45 7FH,East of England,1,8257757.13,71.67
M49 3VU,North West,1,8256734.85,35.038
OX91 4AA,South East,1,8242208.41,17.517
SE50 1DV,Greater London,1,8240280.76,47.774
IP19 3NT,East of England,1,8235610.77,23.886
NG13 3TG,East Midlands,1,8231727.91,19.108
BA77 2TH,South West,1,8225316.36,71.652
NE49 3TG,North East,1,8224966.83,31.845
SY31 7BX,Wales,1,8220121.21,76.426
PA33 1AM,Scotland,1,8219494.87,19.106
LD47 8UG,Wales,1,8212061.8,19.105
CO1 4MZ,East of England,1,8207762.48,57.314
BT62 5WD,Northern Ireland,1,8206630.19,19.105
DL86 8JU,North East,1,8201494.29,23.88
LS90 7SY,Yorkshire and the Humber,1,8200898.9,35.023
TR57 2KN,South West,1,8187054.91,19.102
NG74 1VZ,East Midlands,1,8177290.62,19.1
CB6 5WN,East of England,1,8166869.53,20.69
RH48 6ZK,South East,1,8162550.63,47.745
NW56 4MK,Greater London,1,8161965.78,52.519
IP96 2CA,East of England,1,8159217.73,57.293
CF26 1TV,Wales,1,8158914.11,19.098
AL18 2CB,East of England,1,8149187.5,17.505
DD62 2XH,Scotland,1,8147128.2,23.87
SA46 6VJ,Wales,1,8123019.96,47.731
LD58 2BR,Wales,1,8122559.17,23.865
NW12 7DM,Greater London,1,8107084.6,52.497
NG91 5NM,East Midlands,1,8098937.84,47.722
SW47 6MC,Greater London,1,8080455.28,20.676
LU87 3CW,East of England,1,8078351.2,47.714
EH43 5EE,Scotland,1,8058365.63,19.083
SW91 2RA,Greater London,1,8046931.29,47.702
E50 2SP,Greater London,1,8046694.89,19.081
ST50 3NH,West Midlands,1,8033821.67,71.546
YO8 2MG,Yorkshire and the Humber,1,8031597.3,76.315
DH52 1MB,North East,1,8022990.29,20.667
SO14 1YU,South East,1,8011376.77,47.689
LE76 6GM,East Midlands,1,8005860.83,19.075
B70 8SU,West Midlands,1,8005513.42,76.299
G61 5BU,Scotland,1,8003674.59,47.686
SY81 3VC,Wales,1,8000350.69,19.074
N13 5SU,Greater London,1,7999038.73,19.074
WC92 6FR,Greater London,1,7993808.81,23.841
PA22 1AG,Scotland,1,7987095.55,57.216
BT69 8YJ,Northern Ireland,1,7965953.88,47.672
E98 3PJ,Greater London,1,7952957.12,23.834
ST32 7CN,West Midlands,1,7952303.13,47.667
NG19 8DD,East Midlands,1,7933333.26,47.66
CV80 5NU,West Midlands,1,7927470.3,23.829
W51 4YP,Greater London,1,7896793.88,71.469
LU19 6CE,East of England,1,7896639.41,23.823
YO67 6ZS,Yorkshire and the Humber,1,7889633.45,47.643
L84 3MB,North West,1,7889421.8,47.643
IV86 3RJ,Scotland,1,7876252.2,57.166
PL18 3GG,South West,1,7862021.98,47.633
BT5 5UB,Northern Ireland,1,7850443.82,19.051
LL4 2SG,Wales,1,7847200.26,23.814
HG78 6FP,Yorkshire and the Humber,1,7841506.25,23.812
TR24 6DK,South West,1,7834214.49,47.622
CO11 7AX,East of England,1,7828482.89,57.144
RG19 8RR,South East,1,7827048.17,19.048
B6 2VF,West Midlands,1,7814409.15,57.137
RH22 1YW,South East,1,7812993.64,71.421
B66 5AN,West Midlands,1,7812099.56,19.045
